ObjectID,Department,ObjectNumber,PrimaryDisplay,Image File Name,Rank,URL
2271,American Decorative Arts,34.100.28,1,97150.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97150.jpg
2276,American Decorative Arts,41.84.20a–f,0,124454.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/124454.jpg
2276,American Decorative Arts,41.84.20a–f,0,ADA2733.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA2733.jpg
2276,American Decorative Arts,41.84.20a–f,0,DP114853.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP114853.jpg
2276,American Decorative Arts,41.84.20a–f,0,DP114852.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP114852.jpg
2276,American Decorative Arts,41.84.20a–f,1,DP114851.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP114851.jpg
2277,American Decorative Arts,10.125.175,0,ES5700.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ES5700.jpg
2277,American Decorative Arts,10.125.175,1,DP205038.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP205038.jpg
2277,American Decorative Arts,10.125.175,0,171788.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/171788.jpg
2277,American Decorative Arts,10.125.175,0,195719.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/195719.jpg
2277,American Decorative Arts,10.125.175,0,74608.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/74608.jpg
2277,American Decorative Arts,10.125.175,0,11838.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/11838.jpg
2278,American Decorative Arts,10.125.178,1,12077.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/12077.jpg
2279,American Decorative Arts,22.126,0,141754.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/141754.jpg
2279,American Decorative Arts,22.126,0,51197.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/51197.jpg
2279,American Decorative Arts,22.126,1,85D_ACF142R7.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/85D_ACF142R7.jpg
2280,American Decorative Arts,45.32,0,134784.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/134784.jpg
2280,American Decorative Arts,45.32,1,134073.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/134073.jpg
2280,American Decorative Arts,45.32,0,216927.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/216927.jpg
2281,American Decorative Arts,62.171.23,0,203076.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/203076.jpg
2281,American Decorative Arts,62.171.23,1,85D_ACF141R8.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/85D_ACF141R8.jpg
2282,American Decorative Arts,1983.148,0,233135.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/233135.jpg
2282,American Decorative Arts,1983.148,0,ADA3202.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA3202.jpg
2282,American Decorative Arts,1983.148,1,DT7480.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT7480.jpg
2283,American Decorative Arts,45.168,1,137111.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/137111.jpg
2284,American Decorative Arts,13.31.29,1,DP207326.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207326.jpg
2285,American Decorative Arts,14.120.1,1,25992.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25992.jpg
2289,American Decorative Arts,17.108.16,1,36378.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/36378.jpg
2290,American Decorative Arts,33.120.230b,1,97704.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97704.jpg
2291,American Decorative Arts,1984.395.8,0,ADA5490.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA5490.jpg
2291,American Decorative Arts,1984.395.8,0,235828.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235828.jpg
2291,American Decorative Arts,1984.395.8,1,DP207955.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207955.jpg
2291,American Decorative Arts,1984.395.8,0,235827.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235827.jpg
2292,American Decorative Arts,14.11.6,0,20236.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/20236.jpg
2292,American Decorative Arts,14.11.6,1,DP207937.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207937.jpg
2292,American Decorative Arts,14.11.6,0,ADA4091.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA4091.jpg
2293,American Decorative Arts,"1985.188a, b",1,ADA5602.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA5602.jpg
2294,American Decorative Arts,"46.140.857a, b",1,DP208090.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208090.jpg
2295,American Decorative Arts,"11.87.44a, b",1,DP105076.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/DP105076.jpg
2296,American Decorative Arts,"11.87.48a, b",1,DP250582.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP250582.jpg
2299,American Decorative Arts,"20.14.11a, b",1,45253.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/45253.jpg
2300,American Decorative Arts,"27.17.25a, b",1,66643.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/66643.jpg
2300,American Decorative Arts,"27.17.25a, b",0,66643_.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/66643_.jpg
2301,American Decorative Arts,"33.120.128a, b",1,DP225369.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP225369.jpg
2302,American Decorative Arts,"34.100.153a, b",1,97313.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97313.jpg
2303,American Decorative Arts,"39.56.2a, b",1,117986.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/117986.jpg
2304,American Decorative Arts,"46.140.643a, b",1,182106.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/182106.jpg
2305,American Decorative Arts,"51.171.183a, b",1,153469.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/153469.jpg
2306,American Decorative Arts,"33.120.129a, b",1,97832.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97832.jpg
2307,American Decorative Arts,"46.140.639a, b",1,182047.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/182047.jpg
2308,American Decorative Arts,"46.140.640a, b",1,DP238302.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP238302.jpg
2309,American Decorative Arts,"27.85.7a, b",1,67128.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/67128.jpg
2310,American Decorative Arts,"54.65.1a, b",1,157464.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/157464.jpg
2312,American Decorative Arts,"34.100.149a, b",0,97252.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97252.jpg
2312,American Decorative Arts,"34.100.149a, b",1,DP208365.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208365.jpg
2313,American Decorative Arts,"34.100.150a, b",1,97312.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97312.jpg
2314,American Decorative Arts,"34.100.151a, b",1,97253.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97253.jpg
2315,American Decorative Arts,"46.140.484a, b",1,180789.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/180789.jpg
2316,American Decorative Arts,"46.140.485a, b",1,186858.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/186858.jpg
2319,American Decorative Arts,"33.120.132a, b",1,97745.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97745.jpg
2320,American Decorative Arts,"46.67.22a, b",1,138212.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/138212.jpg
2321,American Decorative Arts,"44.25.1a, b",0,DP225373.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP225373.jpg
2321,American Decorative Arts,"44.25.1a, b",1,DP225385.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP225385.jpg
2322,American Decorative Arts,"51.121.30a, b",1,151669.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/151669.jpg
2323,American Decorative Arts,"51.121.33a, b",0,151672.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/151672.jpg
2323,American Decorative Arts,"51.121.33a, b",0,ADA2625.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA2625.jpg
2323,American Decorative Arts,"51.121.33a, b",1,DP116232.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116232.jpg
2323,American Decorative Arts,"51.121.33a, b",0,DP116233.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116233.jpg
2324,American Decorative Arts,"51.121.35a, b",0,151674.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/151674.jpg
2324,American Decorative Arts,"51.121.35a, b",0,DP131442.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP131442.jpg
2324,American Decorative Arts,"51.121.35a, b",1,DP116239.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116239.jpg
2324,American Decorative Arts,"51.121.35a, b",0,DP132158.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP132158.jpg
2324,American Decorative Arts,"51.121.35a, b",0,ADA2626.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA2626.jpg
2325,American Decorative Arts,"51.121.41a, b",0,151680.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/151680.jpg
2325,American Decorative Arts,"51.121.41a, b",1,DP116244.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116244.jpg
2325,American Decorative Arts,"51.121.41a, b",0,DP132158.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP132158.jpg
2325,American Decorative Arts,"51.121.41a, b",0,DP276039.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP276039.jpg
2325,American Decorative Arts,"51.121.41a, b",0,DP276956.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP276956.jpg
2325,American Decorative Arts,"51.121.41a, b",0,ADA2626.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA2626.jpg
2327,American Decorative Arts,33.120.134,0,DP225381.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP225381.jpg
2327,American Decorative Arts,33.120.134,1,DP225370.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP225370.jpg
2328,American Decorative Arts,"10.149.232a, b",0,198787.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/198787.jpg
2328,American Decorative Arts,"10.149.232a, b",1,DP258503.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP258503.jpg
2328,American Decorative Arts,"10.149.232a, b",0,122035.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/122035.jpg
2329,American Decorative Arts,10.149.233,0,DP258504.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP258504.jpg
2329,American Decorative Arts,10.149.233,1,DP258503.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP258503.jpg
2330,American Decorative Arts,83.2.326a,1,25676.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25676.jpg
2331,American Decorative Arts,83.2.335,1,25682.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25682.jpg
2332,American Decorative Arts,"83.2.336a, b",1,25683.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25683.jpg
2333,American Decorative Arts,"45.109a, b",1,135828.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/135828.jpg
2333,American Decorative Arts,"45.109a, b",0,135141.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/135141.jpg
2333,American Decorative Arts,"45.109a, b",0,135926.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/135926.jpg
2334,American Decorative Arts,"33.120.139a, b",0,DP162490.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP162490.jpg
2334,American Decorative Arts,"33.120.139a, b",1,DP162489.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP162489.jpg
2334,American Decorative Arts,"33.120.139a, b",0,98067.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/98067.jpg
2335,American Decorative Arts,"51.121.42a, b",0,151713.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/151713.jpg
2335,American Decorative Arts,"51.121.42a, b",0,265055.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/265055.jpg
2335,American Decorative Arts,"51.121.42a, b",0,ADA2627.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA2627.jpg
2335,American Decorative Arts,"51.121.42a, b",1,DP116235.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116235.jpg
2335,American Decorative Arts,"51.121.42a, b",0,192946.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/192946.jpg
2336,American Decorative Arts,"51.121.44a, b",0,151682.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/151682.jpg
2336,American Decorative Arts,"51.121.44a, b",0,ADA3290.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA3290.jpg
2336,American Decorative Arts,"51.121.44a, b",1,DP116247.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116247.jpg
2337,American Decorative Arts,"62.233.17a, b",0,DP116249.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116249.jpg
2337,American Decorative Arts,"62.233.17a, b",1,DT219281.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT219281.jpg
2340,American Decorative Arts,"46.140.30a, b",1,174239.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174239.jpg
2341,American Decorative Arts,"46.140.550a, b",1,181915.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/181915.jpg
2342,American Decorative Arts,"46.140.84a, b",1,174934.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174934.jpg
2343,American Decorative Arts,"46.140.641a, b",1,182048.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/182048.jpg
2344,American Decorative Arts,"46.140.551a, b",1,181916.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/181916.jpg
2345,American Decorative Arts,1984.395.5,0,236334.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/236334.jpg
2345,American Decorative Arts,1984.395.5,0,236336.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/236336.jpg
2345,American Decorative Arts,1984.395.5,0,236335.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/236335.jpg
2345,American Decorative Arts,1984.395.5,1,ADA5484.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA5484.jpg
2345,American Decorative Arts,1984.395.5,0,236337.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/236337.jpg
2346,American Decorative Arts,"52.77.26a, b",1,DP244085.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244085.jpg
2347,American Decorative Arts,"52.77.27a, b",1,DP244086.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244086.jpg
2348,American Decorative Arts,"55.203a, b",1,160267.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/160267.jpg
2349,American Decorative Arts,"46.140.825a, b",1,174944.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174944.jpg
2351,American Decorative Arts,"46.140.83a, b",1,DP208108.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208108.jpg
2351,American Decorative Arts,"46.140.83a, b",0,DP243568.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243568.jpg
2352,American Decorative Arts,"46.140.858a, b",1,DP208089.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208089.jpg
2352,American Decorative Arts,"46.140.858a, b",0,DP227341.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP227341.jpg
2352,American Decorative Arts,"46.140.858a, b",0,DP227342.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP227342.jpg
2353,American Decorative Arts,38.165.38,1,DP264261.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP264261.jpg
2353,American Decorative Arts,38.165.38,0,DP264285.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP264285.jpg
2354,American Decorative Arts,"52.170a, b",0,DP107458.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/DP107458.jpg
2354,American Decorative Arts,"52.170a, b",0,DP107456.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/DP107456.jpg
2354,American Decorative Arts,"52.170a, b",0,DP107455.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/DP107455.jpg
2354,American Decorative Arts,"52.170a, b",0,DP107457.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/DP107457.jpg
2354,American Decorative Arts,"52.170a, b",0,DP107454.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/DP107454.jpg
2354,American Decorative Arts,"52.170a, b",1,DP107453.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/DP107453.jpg
2355,American Decorative Arts,1985.83a–c,1,240211.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/240211.jpg
2355,American Decorative Arts,1985.83a–c,0,240212.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/240212.jpg
2355,American Decorative Arts,1985.83a–c,0,DP268031.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP268031.jpg
2356,American Decorative Arts,"34.100.156a, b",1,DP270497.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP270497.jpg
2358,American Decorative Arts,"51.171.36a, b",1,DP207351.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207351.jpg
2358,American Decorative Arts,"51.171.36a, b",0,192947.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/192947.jpg
2359,American Decorative Arts,"46.140.281a, b",1,DP238394.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP238394.jpg
2360,American Decorative Arts,"46.140.282a, b",1,ADA4495.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA4495.jpg
2361,American Decorative Arts,13.31.19,0,15032.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/15032.jpg
2361,American Decorative Arts,13.31.19,1,DP207938.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207938.jpg
2362,American Decorative Arts,"1987.170.2a, b",0,242484.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/242484.jpg
2362,American Decorative Arts,"1987.170.2a, b",1,DP235363.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP235363.jpg
2363,American Decorative Arts,"46.140.644a, b",1,182050.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/182050.jpg
2364,American Decorative Arts,"46.140.740a, b",1,DP241771.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP241771.jpg
2365,American Decorative Arts,"46.140.741a, b",1,176941.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176941.jpg
2366,American Decorative Arts,"46.140.742a, b",1,176942.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176942.jpg
2367,American Decorative Arts,"46.140.743a, b",1,176943.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176943.jpg
2368,American Decorative Arts,"46.140.744a, b",1,174427.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174427.jpg
2369,American Decorative Arts,"46.140.745a, b",1,176944.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176944.jpg
2370,American Decorative Arts,"46.140.746a, b",1,176945.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176945.jpg
2371,American Decorative Arts,"46.140.747a, b",1,176954.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176954.jpg
2372,American Decorative Arts,"46.140.748a, b",1,176955.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176955.jpg
2373,American Decorative Arts,"46.140.749a, b",1,176956.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176956.jpg
2374,American Decorative Arts,"46.140.750a, b",1,176957.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176957.jpg
2375,American Decorative Arts,"46.140.751a, b",1,176946.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176946.jpg
2376,American Decorative Arts,"46.140.752a, b",1,176958.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176958.jpg
2377,American Decorative Arts,"46.140.753a, b",1,176959.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176959.jpg
2378,American Decorative Arts,"46.140.754a, b",1,176960.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176960.jpg
2379,American Decorative Arts,"46.140.755a, b",1,176961.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176961.jpg
2380,American Decorative Arts,"46.140.756a, b",1,176947.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176947.jpg
2381,American Decorative Arts,"46.140.757a, b",1,176948.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176948.jpg
2383,American Decorative Arts,"1982.34a, b",0,227472.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/227472.jpg
2383,American Decorative Arts,"1982.34a, b",0,ADA3810.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA3810.jpg
2383,American Decorative Arts,"1982.34a, b",1,DT8811.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT8811.jpg
2383,American Decorative Arts,"1982.34a, b",0,DP207854.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207854.jpg
2384,American Decorative Arts,"1986.447.3a, b",1,DP168827.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP168827.jpg
2384,American Decorative Arts,"1986.447.3a, b",0,DP168828.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP168828.jpg
2384,American Decorative Arts,"1986.447.3a, b",0,DP168829.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP168829.jpg
2384,American Decorative Arts,"1986.447.3a, b",0,DP168830.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP168830.jpg
2384,American Decorative Arts,"1986.447.3a, b",0,DP168832.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP168832.jpg
2385,American Decorative Arts,36.22.8,1,DP260598.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP260598.jpg
2386,American Decorative Arts,"Inst.67.15.4a, b",0,188904.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/188904.jpg
2386,American Decorative Arts,"Inst.67.15.4a, b",1,DP260346.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP260346.jpg
2387,American Decorative Arts,"Inst.67.15.5a, b",1,DP260346.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP260346.jpg
2388,American Decorative Arts,"46.140.318a, b",1,180306.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/180306.jpg
2389,American Decorative Arts,"46.140.319a, b",1,180307.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/180307.jpg
2390,American Decorative Arts,"28.52a, b",1,DT187.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT187.jpg
2391,American Decorative Arts,"46.140.552a, b",1,181691.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/181691.jpg
2392,American Decorative Arts,"46.67.25a, b",1,138215.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/138215.jpg
2393,American Decorative Arts,"46.67.26a, b",1,138216.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/138216.jpg
2396,American Decorative Arts,13.206.4,1,DP259106.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP259106.jpg
2397,American Decorative Arts,"17.108.10a, b",1,DP248991.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP248991.jpg
2398,American Decorative Arts,"17.108.24a, b",1,DP251424.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP251424.jpg
2399,American Decorative Arts,"18.27.1a, b",1,DP264271.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP264271.jpg
2401,American Decorative Arts,"46.140.267a, b",1,174358.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174358.jpg
2402,American Decorative Arts,"46.140.268a, b",1,174359.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174359.jpg
2403,American Decorative Arts,"46.140.645a, b",1,182107.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/182107.jpg
2404,American Decorative Arts,"46.140.553a, b",1,181917.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/181917.jpg
2405,American Decorative Arts,"46.140.298a, b",0,DP241781.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP241781.jpg
2405,American Decorative Arts,"46.140.298a, b",1,DP241775.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP241775.jpg
2406,American Decorative Arts,"46.140.299a, b",1,180296.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/180296.jpg
2407,American Decorative Arts,26.25.1,1,62593.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/62593.jpg
2408,American Decorative Arts,18.95.16,1,DT158.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT158.jpg
2408,American Decorative Arts,18.95.16,0,18.95.16.a.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/18.95.16.a.jpg
2408,American Decorative Arts,18.95.16,0,ADA3828.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA3828.jpg
2409,American Decorative Arts,"46.140.483a, b",1,DP208395.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208395.jpg
2410,American Decorative Arts,18.95.17,0,41181.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/41181.jpg
2410,American Decorative Arts,18.95.17,1,DP207776.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207776.jpg
2412,American Decorative Arts,"34.100.159a, b",0,97258.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97258.jpg
2412,American Decorative Arts,"34.100.159a, b",1,DP208363.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208363.jpg
2415,American Decorative Arts,26.25.2,1,62596.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/62596.jpg
2416,American Decorative Arts,26.25.3,1,62596.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/62596.jpg
2417,American Decorative Arts,1986.307.2,0,240659.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/240659.jpg
2417,American Decorative Arts,1986.307.2,0,240661.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/240661.jpg
2417,American Decorative Arts,1986.307.2,0,DP235024.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP235024.jpg
2417,American Decorative Arts,1986.307.2,1,DP235029.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP235029.jpg
2418,American Decorative Arts,"44.110.5a, b",1,133420.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/133420.jpg
2423,American Decorative Arts,10.125.463,0,118737.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/118737.jpg
2423,American Decorative Arts,10.125.463,1,17388.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/17388.jpg
2424,American Decorative Arts,"23.130.2a, b",0,DP228031.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP228031.jpg
2424,American Decorative Arts,"23.130.2a, b",1,DP228037.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP228037.jpg
2426,American Decorative Arts,"45.13.11a, b",1,133849.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/133849.jpg
2427,American Decorative Arts,"1987.111a, b",0,242309.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/242309.jpg
2427,American Decorative Arts,"1987.111a, b",1,ADA5797.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA5797.jpg
2431,American Decorative Arts,62.89.5,1,174915.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174915.jpg
2432,American Decorative Arts,"10.149.224a, b",1,DP258508.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP258508.jpg
